지형지물부호,관리번호,도로구간번호,관리기관,행정구역,연장,면적,폭원,데이터기준일자
보도포장,2245,6064,광주시,광남동,0.29,34.45,1.57,2019-12-25
보도포장,2244,6066,광주시,광남동,15.72,25.06,1.57,2019-12-25
보도포장,2243,6066,광주시,광남동,2.19,5.02,1.99,2019-12-25
보도포장,2242,6039,광주시,광남동,1.94,3.45,1.5,2019-12-25
보도포장,2241,6070,광주시,광남동,79.26,125.81,1.54,2019-12-25
보도포장,2240,6040,광주시,광남동,79.41,124.03,1.52,2019-12-25
보도포장,2239,6070,광주시,광남동,3.09,7.34,1.5,2019-12-25
보도포장,2238,6070,광주시,광남동,1.84,3.03,1.53,2019-12-25
보도포장,2237,6042,광주시,광남동,16,24.8,1.55,2019-12-25
보도포장,2236,6049,광주시,광남동,20.49,31.13,1.53,2019-12-25
보도포장,2235,6053,광주시,광남동,20.39,31.43,1.55,2019-12-25
보도포장,2234,6049,광주시,광남동,2.51,5.51,1.53,2019-12-25
보도포장,2233,6053,광주시,광남동,2.74,4.3,1.55,2019-12-25
보도포장,2232,6053,광주시,광남동,2.89,7.49,1.99,2019-12-25
보도포장,2231,6049,광주시,광남동,2.08,4.8,2.11,2019-12-25
보도포장,2230,6111,광주시,광남동,29.1,73.16,2.52,2019-12-25
보도포장,2229,6022,광주시,광남동,23.64,46.98,1.99,2019-12-25
보도포장,2228,6067,광주시,광남동,26.92,51.87,2.01,2019-12-25
보도포장,2227,6022,광주시,광남동,3.19,7.9,1.99,2019-12-25
보도포장,2226,6022,광주시,광남동,2.62,8.08,1.97,2019-12-25
보도포장,2225,6032,광주시,광남동,16.69,33.7,2,2019-12-25
보도포장,2224,5995,광주시,광남동,33.12,199.77,6.03,2019-12-25
보도포장,2223,6051,광주시,광남동,26.5,47.26,1.52,2019-12-25
보도포장,2222,6072,광주시,광남동,27.01,44.5,1.53,2019-12-25
보도포장,2221,6073,광주시,광남동,16.07,24.46,1.52,2019-12-25
보도포장,2220,6051,광주시,광남동,3.12,7.66,1.52,2019-12-25
보도포장,2219,6051,광주시,광남동,1.97,3.42,1.55,2019-12-25
보도포장,2218,6051,광주시,광남동,14.95,28.16,1.55,2019-12-25
보도포장,2217,6026,광주시,광남동,10.96,17.58,1.51,2019-12-25
보도포장,2216,6026,광주시,광남동,1.43,2.27,2,2019-12-25
보도포장,2215,6069,광주시,광남동,3.5,9.6,2.02,2019-12-25
보도포장,2214,6069,광주시,광남동,16.41,34,2.09,2019-12-25
보도포장,2213,5209,광주시,광남동,23.21,139.41,6,2019-12-25
보도포장,2212,6049,광주시,광남동,27.06,58.68,2.11,2019-12-25
보도포장,2211,6053,광주시,광남동,26.95,56.26,1.99,2019-12-25
보도포장,2210,6112,광주시,광남동,2.47,6.43,3.31,2019-12-25
보도포장,2209,6081,광주시,광남동,2.4,6.07,3.29,2019-12-25
보도포장,2208,6081,광주시,광남동,21.46,70.32,3.28,2019-12-25
보도포장,2207,5210,광주시,광남동,47.5,170,3.31,2019-12-25
보도포장,2206,5210,광주시,광남동,41.12,133.5,3.28,2019-12-25
보도포장,2205,6077,광주시,광남동,56.41,207.5,3.29,2019-12-25
보도포장,2204,6089,광주시,광남동,56.33,197.1,3.28,2019-12-25
보도포장,2203,6077,광주시,광남동,2.97,7.36,2.57,2019-12-25
보도포장,2202,6077,광주시,광남동,4.4,18.35,3.01,2019-12-25
보도포장,2201,6089,광주시,광남동,3.41,11.01,2.64,2019-12-25
보도포장,2200,6035,광주시,광남동,3.39,8.78,2.49,2019-12-25
보도포장,2199,5999,광주시,광남동,16.42,43.05,2.64,2019-12-25
보도포장,2198,6035,광주시,광남동,19.36,48.15,2.49,2019-12-25
보도포장,2197,160765,광주시,광남동,4.82,11.28,6.8,2019-12-25
보도포장,2196,5999,광주시,광남동,3.09,9,2.64,2019-12-25
보도포장,2195,6012,광주시,광남동,3.11,9.11,2.72,2019-12-25
보도포장,2194,160765,광주시,광남동,6.86,15.99,2.42,2019-12-25
보도포장,2193,5211,광주시,광남동,35.52,354.62,9.98,2019-12-25
보도포장,2192,5184,광주시,광남동,25.56,256.18,10.03,2019-12-25
보도포장,2191,6012,광주시,광남동,49.59,496.98,10.02,2019-12-25
보도포장,2190,6092,광주시,광남동,2.92,9.48,2.72,2019-12-25
보도포장,2189,6037,광주시,광남동,2.66,7.25,2.52,2019-12-25
보도포장,2188,5216,광주시,광남동,22.78,73.12,2.52,2019-12-25
보도포장,2187,5216,광주시,광남동,23.72,75.9,2.46,2019-12-25
보도포장,2186,6092,광주시,광남동,22.31,54.76,2.45,2019-12-25
보도포장,2185,5183,광주시,광남동,24.32,242.84,9.99,2019-12-25
보도포장,2184,6109,광주시,광남동,26.25,156.86,5.98,2019-12-25
보도포장,2183,6109,광주시,광남동,58.84,87.88,1.54,2019-12-25
보도포장,2182,5230,광주시,광남동,91.31,146.15,1.5,2019-12-25
보도포장,2181,5230,광주시,광남동,105.36,163.86,1.54,2019-12-25
보도포장,2179,6018,광주시,광남동,20.73,124.86,6.03,2019-12-25
보도포장,2178,5226,광주시,광남동,303.48,"1,206.46",4.53,2019-12-25
보도포장,2177,6036,광주시,광남동,42.49,128.38,3.01,2019-12-25
보도포장,2176,6036,광주시,광남동,39.25,118.21,3.01,2019-12-25
보도포장,2175,6036,광주시,광남동,113.56,345.57,3.05,2019-12-25
보도포장,2174,6035,광주시,광남동,31.17,93.58,3.01,2019-12-25
보도포장,2173,6035,광주시,광남동,35.81,107.55,3.03,2019-12-25
보도포장,2172,6077,광주시,광남동,62.39,192.51,3.02,2019-12-25
보도포장,2171,6035,광주시,광남동,62.95,196.3,3.03,2019-12-25
보도포장,2165,160547,광주시,광남동,19.34,75.77,3.87,2019-12-25
보도포장,2164,6008,광주시,광남동,44.16,113.97,2.5,2019-12-25
보도포장,2163,6009,광주시,광남동,33.37,83.83,2.52,2019-12-25
보도포장,2162,6005,광주시,광남동,9.98,25.28,2.55,2019-12-25
보도포장,2161,6002,광주시,광남동,57.27,144.07,2.52,2019-12-25
보도포장,2160,5999,광주시,광남동,32.47,81.78,2.52,2019-12-25
보도포장,2159,5998,광주시,광남동,53.28,135.74,2.56,2019-12-25
보도포장,2158,5999,광주시,광남동,46.77,125.24,2.52,2019-12-25
보도포장,2157,6012,광주시,광남동,46.56,124.8,2.54,2019-12-25
보도포장,2156,5999,광주시,광남동,10.7,42.07,2.54,2019-12-25
보도포장,2155,5998,광주시,광남동,53.27,134.05,2.52,2019-12-25
보도포장,2154,6005,광주시,광남동,10.02,25.23,2.52,2019-12-25
보도포장,2153,6002,광주시,광남동,57.23,145.03,2.54,2019-12-25
보도포장,2152,6009,광주시,광남동,11.5,47.56,2.54,2019-12-25
보도포장,2151,6092,광주시,광남동,44.41,118.76,2.55,2019-12-25
보도포장,2140,6013,광주시,광남동,23.35,60.17,2.6,2019-12-25
보도포장,2139,6016,광주시,광남동,6.01,15.53,2.59,2019-12-25
보도포장,2138,6016,광주시,광남동,113.93,290.9,2.54,2019-12-25
보도포장,2137,6013,광주시,광남동,21.18,65.8,3.11,2019-12-25
보도포장,2136,6016,광주시,광남동,6.01,18.39,3.05,2019-12-25
보도포장,2135,6016,광주시,광남동,117.9,352.84,3.01,2019-12-25
보도포장,2134,6053,광주시,광남동,25.75,52.69,2.04,2019-12-25
보도포장,2133,6053,광주시,광남동,25.3,58.57,2.03,2019-12-25
보도포장,2132,6018,광주시,광남동,115.87,238.56,2.05,2019-12-25
보도포장,2131,6053,광주시,광남동,26.52,56.84,2.05,2019-12-25
보도포장,2130,6053,광주시,광남동,7.57,20.53,2.03,2019-12-25
보도포장,2129,6018,광주시,광남동,115.91,238.53,2.04,2019-12-25
보도포장,2117,6022,광주시,광남동,40.58,78.48,1.9,2019-12-25
보도포장,2116,6028,광주시,광남동,7.25,19.35,1.93,2019-12-25
보도포장,2115,5994,광주시,광남동,26.34,52.39,2,2019-12-25
보도포장,2114,6069,광주시,광남동,6.12,12.43,2.04,2019-12-25
보도포장,2113,6069,광주시,광남동,22.36,45.36,2.03,2019-12-25
보도포장,2112,6024,광주시,광남동,23.58,46.72,2,2019-12-25
보도포장,2111,6049,광주시,광남동,8.87,25.67,1.99,2019-12-25
보도포장,2110,6049,광주시,광남동,34.95,73.32,2.03,2019-12-25
보도포장,2109,6024,광주시,광남동,33.3,71.28,2.03,2019-12-25
보도포장,2108,6026,광주시,광남동,19.96,42.19,2.11,2019-12-25
보도포장,2107,6026,광주시,광남동,23.54,49.15,2.08,2019-12-25
보도포장,2106,5994,광주시,광남동,22.36,46.91,2.1,2019-12-25
보도포장,2105,6028,광주시,광남동,6.11,12.84,2.1,2019-12-25
보도포장,2104,6030,광주시,광남동,26.34,54.97,2.09,2019-12-25
보도포장,2103,6032,광주시,광남동,29.73,62.18,2.07,2019-12-25
보도포장,2102,6032,광주시,광남동,40.16,82.31,2.03,2019-12-25
보도포장,2101,6011,광주시,광남동,57.86,155.07,2.65,2019-12-25
보도포장,2100,6012,광주시,광남동,10.01,28.11,2.8,2019-12-25
보도포장,2099,6012,광주시,광남동,53.18,145.49,2.73,2019-12-25
보도포장,2098,6012,광주시,광남동,53.18,126.75,2.39,2019-12-25
보도포장,2097,6012,광주시,광남동,9.96,23.24,2.32,2019-12-25
보도포장,2096,6011,광주시,광남동,57.89,140.82,2.45,2019-12-25
보도포장,2092,6051,광주시,광남동,34.09,55,1.51,2019-12-25
보도포장,2091,5995,광주시,광남동,32.15,55.32,1.49,2019-12-25
보도포장,2090,6051,광주시,광남동,6.32,9.51,1.5,2019-12-25
보도포장,2089,6051,광주시,광남동,33.47,58.43,1.53,2019-12-25
보도포장,2088,6051,광주시,광남동,6.32,9.58,1.52,2019-12-25
보도포장,2087,5995,광주시,광남동,35.95,61.2,1.53,2019-12-25
보도포장,2035,5963,광주시,초월읍,41.27,61.22,1.7,2019-12-25
보도포장,2034,5962,광주시,초월읍,141.89,205.9,1.43,2019-12-25
보도포장,2033,123141,광주시,초월읍,5.05,13.02,2.85,2019-12-25
보도포장,2031,5907,광주시,오포읍,146.3,224.8,1.5,2019-12-25
보도포장,2029,5896,광주시,오포읍,258.38,624.3,2.44,2019-12-25
보도포장,2028,5896,광주시,오포읍,73.29,179.22,2.33,2019-12-25
보도포장,2026,5900,광주시,오포읍,7.07,24.73,3.26,2019-12-25
보도포장,2024,5891,광주시,오포읍,3.26,6.62,1.53,2019-12-25
보도포장,2022,5900,광주시,오포읍,7.17,26.81,3.86,2019-12-25
보도포장,2021,5885,광주시,오포읍,2.18,5.45,1.31,2019-12-25
보도포장,2020,5893,광주시,오포읍,95.77,183.99,1.94,2019-12-25
보도포장,2018,5894,광주시,오포읍,2.66,5.37,1.75,2019-12-25
보도포장,2016,5898,광주시,오포읍,48.61,70.64,1.2,2019-12-25
보도포장,2014,5888,광주시,오포읍,134.61,246.98,1.74,2019-12-25
보도포장,2012,5888,광주시,오포읍,123.39,249.06,2.05,2019-12-25
보도포장,2011,5887,광주시,오포읍,31.24,55.78,1.74,2019-12-25
보도포장,2009,5885,광주시,오포읍,26.16,54.64,2.09,2019-12-25
보도포장,2007,5884,광주시,오포읍,33.74,60.17,1.78,2019-12-25
보도포장,2005,5888,광주시,오포읍,121.46,297.86,2.52,2019-12-25
보도포장,2004,5890,광주시,오포읍,117.92,228.38,1.74,2019-12-25
보도포장,2002,5891,광주시,오포읍,25.71,59.88,2.34,2019-12-25
보도포장,2001,5894,광주시,오포읍,16.17,38.66,2.42,2019-12-25
보도포장,2000,5893,광주시,오포읍,85.37,208.01,2.5,2019-12-25
보도포장,1999,5888,광주시,오포읍,141.38,352.18,2.47,2019-12-25
보도포장,1998,5887,광주시,오포읍,42.12,103.32,2.6,2019-12-25
보도포장,1997,5884,광주시,오포읍,29.92,88.16,3.02,2019-12-25
보도포장,1996,5885,광주시,오포읍,5.18,14.42,2.43,2019-12-25
보도포장,1995,5890,광주시,오포읍,45.05,123.74,2.45,2019-12-25
보도포장,1994,5891,광주시,오포읍,3.33,8.39,2.02,2019-12-25
보도포장,1993,5890,광주시,오포읍,64.37,160.35,2.54,2019-12-25
보도포장,1992,5896,광주시,오포읍,326.76,559.82,1.8,2019-12-25
보도포장,1985,5839,광주시,오포읍,42.49,114.23,8.86,2019-12-25
보도포장,1984,5832,광주시,광남동,674.89,"1,948.69",3.03,2019-12-25
보도포장,1979,5816,광주시,광남동,41.95,76.45,1.72,2019-12-25
보도포장,1978,5816,광주시,광남동,41.95,76.45,1.72,2019-12-25
보도포장,1976,5815,광주시,광남동,408.27,"1,208.66",2.85,2019-12-25
보도포장,1973,5814,광주시,광남동,56.67,147.66,2.45,2019-12-25
보도포장,1972,5814,광주시,광남동,247.82,662.83,2.92,2019-12-25
보도포장,1971,5814,광주시,광남동,111.55,278.92,2.62,2019-12-25
보도포장,1970,5814,광주시,광남동,51.06,120.19,2.15,2019-12-25
보도포장,1967,5830,광주시,광남동,42.19,123.96,2.96,2019-12-25
보도포장,1965,5812,광주시,광남동,70.45,251.97,3.5,2019-12-25
보도포장,1964,5812,광주시,광남동,75.07,198.37,2.72,2019-12-25
보도포장,1963,5812,광주시,광남동,116.06,372.45,3.05,2019-12-25
보도포장,1959,5810,광주시,광남동,13.7,34.95,2.7,2019-12-25
보도포장,1958,5810,광주시,광남동,68.18,66.72,2.79,2019-12-25
보도포장,1957,5810,광주시,광남동,68.18,198.59,2.79,2019-12-25
보도포장,1956,5810,광주시,광남동,22.1,57.16,2.75,2019-12-25
보도포장,1954,5823,광주시,광남동,10.77,26.3,3.52,2019-12-25
보도포장,1949,5803,광주시,오포읍,104.15,170.23,1.6,2019-12-25
보도포장,1948,5803,광주시,오포읍,64.48,83.76,1.36,2019-12-25
보도포장,1947,5803,광주시,오포읍,30.11,41.08,1.36,2019-12-25
보도포장,1946,5804,광주시,오포읍,55.6,169.44,3.09,2019-12-25
보도포장,1945,5803,광주시,오포읍,171.11,253.4,1.53,2019-12-25
보도포장,1944,5803,광주시,오포읍,29.17,60.84,2.08,2019-12-25
보도포장,1943,5803,광주시,오포읍,12.02,24.08,2,2019-12-25
보도포장,1942,5804,광주시,오포읍,22.31,43.59,2.12,2019-12-25
보도포장,1941,5805,광주시,오포읍,32.36,66.05,1.69,2019-12-25
보도포장,1940,5805,광주시,오포읍,7.47,10.44,1.44,2019-12-25
보도포장,1939,5806,광주시,오포읍,19.6,28.55,1.46,2019-12-25
보도포장,1938,5803,광주시,오포읍,17.6,37.22,2.28,2019-12-25
보도포장,1937,5805,광주시,오포읍,32.36,118.5,2.57,2019-12-25
보도포장,1936,5806,광주시,오포읍,32.36,39.09,2.13,2019-12-25
보도포장,1932,5765,광주시,오포읍,5.09,5.07,1.05,2019-12-25
보도포장,1931,120670,광주시,오포읍,5.64,21.77,3.83,2019-12-25
보도포장,1930,120670,광주시,오포읍,17.93,69,3.87,2019-12-25
보도포장,1928,5761,광주시,곤지암읍,16.4,29.97,1.97,2019-12-25
보도포장,1927,5761,광주시,곤지암읍,35.4,68.75,1.96,2019-12-25
보도포장,1926,5761,광주시,곤지암읍,24.26,47.72,1.98,2019-12-25
보도포장,1925,5761,광주시,곤지암읍,97.62,192.14,1.98,2019-12-25
보도포장,1923,5750,광주시,광남동,42.82,92.01,2.24,2019-12-25
보도포장,1922,5748,광주시,광남동,39.71,102.1,2.31,2019-12-25
보도포장,1921,5748,광주시,광남동,22.4,39.7,1.35,2019-12-25
보도포장,1918,5747,광주시,광남동,32.93,73.65,2.19,2019-12-25
보도포장,1917,5746,광주시,광남동,15.38,38.16,2.56,2019-12-25
보도포장,1916,5746,광주시,광남동,63.5,124.9,2,2019-12-25
보도포장,1915,5746,광주시,광남동,28.1,66.29,2.38,2019-12-25
보도포장,1913,5744,광주시,광남동,27.89,60.46,2.01,2019-12-25
보도포장,1910,5743,광주시,광남동,6.12,10.41,1.74,2019-12-25
보도포장,1909,5750,광주시,광남동,41.28,97.89,2.28,2019-12-25
보도포장,1908,5741,광주시,오포읍,51.92,72.62,1.39,2019-12-25
보도포장,1907,5741,광주시,오포읍,53.49,84.28,1.53,2019-12-25
보도포장,1905,5737,광주시,초월읍,12.98,13,1.01,2019-12-25
보도포장,1904,240261,광주시,초월읍,2.76,4.09,1.56,2019-12-25
보도포장,1903,5737,광주시,초월읍,40.76,30.33,0.83,2019-12-25
보도포장,1901,5737,광주시,초월읍,100.97,112.34,1.19,2019-12-25
보도포장,1900,5731,광주시,퇴촌면,36.44,71.01,1.95,2019-12-25
보도포장,1898,5731,광주시,퇴촌면,36.85,72.59,1.95,2019-12-25
보도포장,1897,5731,광주시,퇴촌면,39.77,74.39,1.97,2019-12-25
보도포장,1896,5731,광주시,퇴촌면,31.58,61.93,1.96,2019-12-25
보도포장,1895,5732,광주시,퇴촌면,14.6,28.68,1.99,2019-12-25
보도포장,1893,5732,광주시,퇴촌면,28.42,55.27,1.94,2019-12-25
보도포장,1892,5732,광주시,퇴촌면,9.78,18.08,1.96,2019-12-25
보도포장,1891,5732,광주시,퇴촌면,9.47,17.32,1.95,2019-12-25
보도포장,1890,5732,광주시,퇴촌면,25.42,47.77,1.95,2019-12-25
보도포장,1888,5735,광주시,퇴촌면,45.52,90.53,1.99,2019-12-25
보도포장,1886,5735,광주시,퇴촌면,40.65,77.61,1.91,2019-12-25
보도포장,1885,5735,광주시,퇴촌면,42.97,84.34,2,2019-12-25
보도포장,1884,5735,광주시,퇴촌면,11.62,22.18,2,2019-12-25
보도포장,1883,5735,광주시,퇴촌면,32.5,61.3,1.91,2019-12-25
보도포장,1882,5735,광주시,퇴촌면,6.38,11.61,2,2019-12-25
보도포장,1881,5735,광주시,퇴촌면,159.9,314.87,2.05,2019-12-25
보도포장,1879,5735,광주시,퇴촌면,14.93,23.04,1.52,2019-12-25
보도포장,1878,360538,광주시,퇴촌면,11.11,21.76,2,2019-12-25
보도포장,1877,5735,광주시,퇴촌면,15.45,30.67,2.04,2019-12-25
보도포장,1875,150,광주시,송정동,5.54,25.7,5.09,2019-12-25
보도포장,1874,150,광주시,송정동,10.5,46.71,4.62,2019-12-25
보도포장,1873,5707,광주시,송정동,59.14,159.99,2.76,2019-12-25
보도포장,1871,5707,광주시,송정동,84.81,232.45,2.74,2019-12-25
보도포장,1870,5707,광주시,송정동,46.69,126.67,2.8,2019-12-25
보도포장,1869,5707,광주시,송정동,23.99,56.54,2.37,2019-12-25
보도포장,1685,5691,광주시,광남동,10.99,72.74,6.06,2019-12-25
보도포장,1684,5695,광주시,광남동,18.2,85.82,4.89,2019-12-25
보도포장,1682,5695,광주시,광남동,84.23,407.96,4.47,2019-12-25
보도포장,1681,5691,광주시,광남동,8.08,22.32,2.93,2019-12-25
보도포장,1678,5697,광주시,광남동,11.09,33.87,2.9,2019-12-25
보도포장,1677,5691,광주시,광남동,29.12,115.2,4.42,2019-12-25
보도포장,1676,5694,광주시,광남동,35.91,124.54,3.46,2019-12-25
보도포장,1674,5693,광주시,광남동,11.53,30.72,2.87,2019-12-25
보도포장,1672,5693,광주시,광남동,16.93,95.46,4.93,2019-12-25
보도포장,1671,5701,광주시,광남동,4.94,20.47,3.13,2019-12-25
보도포장,1670,5693,광주시,광남동,6.14,16.37,2.71,2019-12-25
보도포장,1668,5701,광주시,광남동,65.7,197,3.06,2019-12-25
보도포장,1666,5700,광주시,광남동,7.74,49.85,5.29,2019-12-25
보도포장,1664,5706,광주시,광남동,5.9,7.95,1.37,2019-12-25
보도포장,1662,5705,광주시,광남동,10.57,17.55,1.82,2019-12-25
보도포장,1657,5674,광주시,초월읍,138.41,233.34,1.68,2019-12-25
보도포장,1656,5674,광주시,초월읍,42.25,59.66,1.48,2019-12-25
보도포장,1655,5674,광주시,초월읍,362.21,588.31,1.69,2019-12-25
보도포장,1654,5674,광주시,초월읍,79.94,135.01,1.68,2019-12-25
보도포장,1653,5674,광주시,초월읍,181.07,304.93,1.69,2019-12-25
보도포장,1652,5674,광주시,초월읍,285.02,478.02,1.66,2019-12-25
보도포장,1651,5674,광주시,초월읍,201.06,339.52,1.69,2019-12-25
보도포장,1644,1,광주시,경안동,73.39,88.12,1.18,2019-12-25
보도포장,1643,1,광주시,경안동,11.16,10.71,1,2019-12-25
보도포장,1642,1,광주시,경안동,17.22,18.05,1.08,2019-12-25
보도포장,1641,5596,광주시,경안동,91.22,332.41,3.77,2019-12-25
보도포장,1640,5596,광주시,경안동,248.79,888.18,3.42,2019-12-25
보도포장,1637,5601,광주시,경안동,85.78,293.24,3.52,2019-12-25
보도포장,1636,5603,광주시,경안동,95.59,265.58,2.71,2019-12-25
보도포장,1635,5601,광주시,경안동,37.73,133.11,3.57,2019-12-25
보도포장,1634,5602,광주시,경안동,13.02,68.95,5.31,2019-12-25
보도포장,1633,5606,광주시,경안동,57.98,282.55,4.74,2019-12-25
보도포장,1632,5600,광주시,경안동,39.7,205.14,5.29,2019-12-25
보도포장,1631,5599,광주시,경안동,38.44,221.65,6.27,2019-12-25
보도포장,1630,5598,광주시,경안동,60.31,187.16,2.83,2019-12-25
보도포장,1628,5598,광주시,경안동,63.27,137.37,2.05,2019-12-25
보도포장,1627,5599,광주시,경안동,14.02,39.27,2.94,2019-12-25
보도포장,1625,5597,광주시,경안동,59.13,197.66,3.93,2019-12-25
보도포장,1623,5597,광주시,경안동,73.32,342.65,5.91,2019-12-25
보도포장,1622,5599,광주시,경안동,14.13,56.92,4.75,2019-12-25
보도포장,1620,5606,광주시,경안동,52.61,128.33,2.52,2019-12-25
보도포장,1618,5600,광주시,경안동,41.06,112.96,2.67,2019-12-25
보도포장,1616,5602,광주시,경안동,35.28,79.57,2.3,2019-12-25
보도포장,1615,5602,광주시,경안동,15.42,59.17,4.62,2019-12-25
보도포장,1613,5607,광주시,경안동,254.25,729.34,3,2019-12-25
보도포장,1612,5607,광주시,경안동,9.18,28.2,3.29,2019-12-25
보도포장,1611,5607,광주시,경안동,227.48,683.81,3.07,2019-12-25
보도포장,1610,5607,광주시,경안동,53.54,112.21,2.13,2019-12-25
보도포장,1609,5480,광주시,오포읍,273.56,534.19,1.96,2019-12-25
보도포장,1607,5480,광주시,오포읍,190.73,790.87,3.94,2019-12-25
보도포장,1606,5478,광주시,오포읍,10.67,21.43,1.95,2019-12-25
보도포장,1604,5479,광주시,오포읍,141.89,303.62,2.07,2019-12-25
보도포장,1602,5725,광주시,오포읍,53.85,174.87,2.54,2019-12-25
보도포장,1601,5479,광주시,오포읍,158.09,450.24,2.89,2019-12-25
보도포장,1601,5725,광주시,오포읍,51.69,171.55,2.73,2019-12-25
보도포장,1600,5480,광주시,오포읍,78.25,358.39,3.98,2019-12-25
보도포장,1599,5480,광주시,오포읍,33.92,82.7,2.45,2019-12-25
보도포장,1598,900295,광주시,경안동,33.08,45.66,1.32,2019-12-25
보도포장,1597,900301,광주시,경안동,33.08,45.66,1.32,2019-12-25
보도포장,1596,5452,광주시,경안동,33.08,45.66,1.32,2019-12-25
보도포장,1593,5453,광주시,경안동,3.9,4.55,1.14,2019-12-25
보도포장,1592,5453,광주시,경안동,18.76,48.16,2.34,2019-12-25
보도포장,1591,5453,광주시,경안동,51.51,102.9,2.32,2019-12-25
보도포장,1589,5454,광주시,광남동,213.48,355.28,1.52,2019-12-25
보도포장,1588,5454,광주시,광남동,7.62,22.65,3.2,2019-12-25
보도포장,1587,5454,광주시,광남동,3.02,3.77,1.44,2019-12-25
보도포장,1553,5398,광주시,오포읍,48.84,137.97,2.76,2019-12-25
보도포장,1552,5393,광주시,오포읍,10.64,29.36,2.78,2019-12-25
보도포장,1551,5400,광주시,오포읍,57.6,160.91,2.96,2019-12-25
보도포장,1550,5396,광주시,오포읍,2.19,6.64,2.82,2019-12-25
보도포장,1549,5367,광주시,오포읍,16.9,51.27,3.03,2019-12-25
보도포장,1548,5370,광주시,오포읍,114.67,167.8,1.43,2019-12-25
보도포장,1547,5392,광주시,오포읍,29.73,44.51,1.45,2019-12-25
보도포장,1546,5355,광주시,오포읍,44.83,135.93,3,2019-12-25
보도포장,1545,5357,광주시,오포읍,27.33,81.83,2.95,2019-12-25
보도포장,1544,5638,광주시,오포읍,28.06,83.9,3.14,2019-12-25
보도포장,1543,5357,광주시,오포읍,1.25,2.95,1.22,2019-12-25
보도포장,1542,5395,광주시,오포읍,18.39,54.73,2.98,2019-12-25
보도포장,1541,5394,광주시,오포읍,3.93,11.8,3,2019-12-25
보도포장,1540,5386,광주시,오포읍,9.65,9.6,1,2019-12-25
보도포장,1539,5387,광주시,오포읍,313.62,870.6,2.99,2019-12-25
보도포장,1538,5371,광주시,오포읍,1.39,2.01,1.35,2019-12-25
보도포장,1537,5372,광주시,오포읍,254.53,395.95,1.51,2019-12-25
보도포장,1536,5379,광주시,오포읍,56.47,84.66,1.56,2019-12-25
보도포장,1535,5392,광주시,오포읍,29.74,52.82,1.87,2019-12-25
보도포장,1534,5367,광주시,오포읍,38.56,110.7,2.83,2019-12-25
보도포장,1533,5383,광주시,오포읍,8.91,14.06,1.66,2019-12-25
보도포장,1532,5382,광주시,오포읍,24.54,39.12,1.63,2019-12-25
보도포장,1531,5381,광주시,오포읍,19.27,29.54,1.54,2019-12-25
보도포장,1530,5391,광주시,오포읍,40.07,55.74,1.26,2019-12-25
보도포장,1529,5360,광주시,오포읍,9.37,28.34,3.05,2019-12-25
보도포장,1528,5364,광주시,오포읍,27.14,82.82,3.05,2019-12-25
보도포장,1527,5366,광주시,오포읍,70.22,205.25,2.9,2019-12-25
보도포장,1526,5360,광주시,오포읍,2.45,7.69,3.16,2019-12-25
보도포장,1525,5361,광주시,오포읍,65.31,193.6,2.95,2019-12-25
보도포장,1524,5359,광주시,오포읍,18.22,53.83,2.96,2019-12-25
보도포장,1523,5359,광주시,오포읍,2.87,9.48,2.72,2019-12-25
보도포장,1522,5388,광주시,오포읍,4.54,14.57,3.44,2019-12-25
보도포장,1521,5360,광주시,오포읍,1.22,1.47,4,2019-12-25
보도포장,1520,5390,광주시,오포읍,196.58,697.9,4.03,2019-12-25
보도포장,1519,5395,광주시,오포읍,2.03,4.38,1.5,2019-12-25
보도포장,1518,5372,광주시,오포읍,260.46,388.64,1.47,2019-12-25
보도포장,1517,5381,광주시,오포읍,4.05,16.62,4.71,2019-12-25
보도포장,1516,5373,광주시,오포읍,14.98,22.56,1.51,2019-12-25
보도포장,1515,5394,광주시,오포읍,2.73,4.01,1.47,2019-12-25
보도포장,1514,5355,광주시,오포읍,38.95,114.55,3.22,2019-12-25
보도포장,1513,5354,광주시,오포읍,27.66,78.21,2.85,2019-12-25
보도포장,1512,5364,광주시,오포읍,26.96,65.1,2.44,2019-12-25
보도포장,1511,5384,광주시,오포읍,26.58,38.98,1.48,2019-12-25
보도포장,1510,5379,광주시,오포읍,2.48,3.79,1.57,2019-12-25
보도포장,1509,5370,광주시,오포읍,89.09,254.15,2.93,2019-12-25
보도포장,1508,5371,광주시,오포읍,1.46,2.03,1.31,2019-12-25
보도포장,1507,5388,광주시,오포읍,34.18,61.43,1.55,2019-12-25
보도포장,1506,5388,광주시,오포읍,26,39.69,1.51,2019-12-25
보도포장,1505,5370,광주시,오포읍,22.8,47.45,2.01,2019-12-25
보도포장,1504,5380,광주시,오포읍,20.66,58.95,2.95,2019-12-25
보도포장,1503,5382,광주시,오포읍,24.57,110.48,4.61,2019-12-25
보도포장,1502,5384,광주시,오포읍,36.04,49.75,1.58,2019-12-25
보도포장,1501,5391,광주시,오포읍,54.06,61.28,1,2019-12-25
보도포장,1500,5366,광주시,오포읍,32.69,103.31,3.35,2019-12-25
보도포장,1499,5387,광주시,오포읍,110.74,328.66,3.04,2019-12-25
보도포장,1498,5367,광주시,오포읍,15.02,43,2.98,2019-12-25
보도포장,1497,5387,광주시,오포읍,189.3,534.75,2.75,2019-12-25
